# Hierarchy: NH Interactions: LNC+LNV M1: 1 DM/M: -8.2 y: -5.9 theta: 1.2 delta: 3.1 phi: 5.2
# t asym mu_e mu_mu mu_tau r11 r22 Re(r12) Im(r12) rb11 rb22 Re(rb12) Im(r12) Smooth-Sphaleron-Asym
0.769893 1.17065e-08 3.28298e-05 -1.12215e-05 -1.23174e-05 1 1 0 0 0.999997 0.999997 0 0 0
0.777592 1.16946e-08 3.24935e-05 -1.10731e-05 -1.2139e-05 1 1 0 0 0.999998 0.999997 0 0 0
0.785368 1.16866e-08 3.21564e-05 -1.09215e-05 -1.19598e-05 1 1 0 0 0.999998 0.999998 0 0 0
0.793222 1.16833e-08 3.18183e-05 -1.07666e-05 -1.17793e-05 1 1 0 0 0.999998 0.999998 0 0 0
0.801155 1.16856e-08 3.1479e-05 -1.06077e-05 -1.1597e-05 1 1 0 0 0.999998 0.999998 0 0 0
0.809166 1.16944e-08 3.11384e-05 -1.04446e-05 -1.14125e-05 1 1 0 0 0.999998 0.999998 0 0 0
0.817258 1.17107e-08 3.07963e-05 -1.02768e-05 -1.12253e-05 1 1 0 0 0.999998 0.999998 0 0 0
0.825431 1.17353e-08 3.04526e-05 -1.01038e-05 -1.1035e-05 1 1 0 0 0.999998 0.999998 0 0 1.17328e-08
0.833685 1.17692e-08 3.0107e-05 -9.92528e-06 -1.0841e-05 1 1 0 0 0.999998 0.999998 0 0 1.17576e-08
0.842023 1.18135e-08 2.9759e-05 -9.74055e-06 -1.06427e-05 1 1 0 0 0.999998 0.999998 0 0 1.17925e-08
0.850443 1.18693e-08 2.94084e-05 -9.54891e-06 -1.04393e-05 1 1 0 0 0.999998 0.999998 0 0 1.18389e-08
0.858948 1.1939e-08 2.90543e-05 -9.34915e-06 -1.02298e-05 1 1 0 0 0.999998 0.999998 0 0 1.18988e-08
0.867537 1.20267e-08 2.86959e-05 -9.13889e-06 -1.0012e-05 1 1 0 0 0.999998 0.999998 0 0 1.19766e-08
0.876213 1.2147e-08 2.83312e-05 -8.91046e-06 -9.78031e-06 1 1 0 0 0.999998 0.999998 0 0 1.20865e-08
0.884975 1.23197e-08 2.79678e-05 -8.65822e-06 -9.53199e-06 1 1 0 0 0.999998 0.999998 0 0 1.22482e-08
0.893825 1.2578e-08 2.76141e-05 -8.37084e-06 -9.26068e-06 1 1 0 0 0.999998 0.999998 0 0 1.24945e-08
0.902764 1.29511e-08 2.72667e-05 -8.03358e-06 -8.95447e-06 1 1 0 0 0.999998 0.999998 0 0 1.28542e-08
0.911791 1.34485e-08 2.69234e-05 -7.64195e-06 -8.60804e-06 1 1 0 0 0.999999 0.999999 0 0 1.33355e-08
0.920909 1.40661e-08 2.65822e-05 -7.19807e-06 -8.22053e-06 1 1 0 0 0.999999 0.999999 0 0 1.39322e-08
0.930119 1.47921e-08 2.62414e-05 -6.7079e-06 -7.7937e-06 1 1 0 0 0.999999 0.999999 0 0 1.46252e-08
0.93942 1.56066e-08 2.58993e-05 -6.18105e-06 -7.33201e-06 1 1 0 0 0.999999 0.999999 0 0 1.53746e-08
0.948815 1.64778e-08 2.55541e-05 -5.63253e-06 -6.84394e-06 1 1 0 0 0.999999 0.999999 0 0 1.61056e-08
0.958303 1.73702e-08 2.52038e-05 -5.07856e-06 -6.33939e-06 1 1 0 0 0.999999 0.999999 0 0 1.67228e-08
0.967886 1.82458e-08 2.48465e-05 -4.53615e-06 -5.82957e-06 1 1 0 0 0.999999 0.999999 0 0 1.71591e-08
0.977565 1.90674e-08 2.44802e-05 -4.02138e-06 -5.32597e-06 1 1 0 0 1 1 0 0 1.7417e-08
0.987341 1.98015e-08 2.41028e-05 -3.54797e-06 -4.83941e-06 1 1 0 0 1 1 0 0 1.75479e-08
0.997215 2.04212e-08 2.37126e-05 -3.12607e-06 -4.37921e-06 1 1 0 0 1 1 0 0 1.76072e-08
0.99998 2.05706e-08 2.36015e-05 -3.01874e-06 -4.25687e-06 1 1 6.91081e-07 3.2059e-06 1 1 7.35207e-07 3.19425e-06 1.76164e-08
